distance_km,duration_min,time_of_day,traffic_level,weather,demand_level,pickup_zone,ride_price
4.73,19.758213480017275,afternoon,low,clear,high,city_center,18.57
18.63,59.578444173621826,afternoon,medium,rainy,normal,airport,43.78
5.63,16.84035605761213,evening,medium,clear,low,city_center,16.39
7.5,17.528435614275605,evening,medium,rainy,high,suburbs,18.78
18.04,28.88740555111342,morning,medium,stormy,normal,suburbs,35.76
24.52,55.664027467985164,evening,low,rainy,normal,city_center,48.71
15.68,25.538847959576536,night,medium,clear,normal,suburbs,27.22
2.31,5.0,afternoon,low,rainy,normal,suburbs,7.36
15.79,29.90944333562473,evening,medium,clear,normal,city_center,29.01
2.02,10.316789455564567,morning,medium,clear,high,suburbs,12.03
22.22,46.05366066492185,evening,medium,rainy,normal,suburbs,40.52
18.03,38.23100916759457,night,high,clear,normal,city_center,34.34
5.16,6.7679230673026325,morning,medium,clear,high,suburbs,12.61
3.2,7.964469891693239,evening,high,clear,normal,airport,12.09
5.4,8.931503078965894,morning,low,stormy,normal,airport,16.28
24.52,48.87697189998575,evening,high,rainy,normal,city_center,55.72
12.01,21.866219225873095,afternoon,medium,clear,normal,airport,26.38
19.82,43.8115922447856,afternoon,medium,rainy,normal,city_center,33.02
16.27,32.117270657605076,night,low,clear,low,suburbs,18.11
14.74,29.562501747417034,evening,low,clear,normal,suburbs,23.65
4.48,5.0,morning,high,clear,normal,airport,13.9
23.7,44.10086954400168,evening,low,clear,low,city_center,42.63
8.23,12.656802985302859,morning,medium,stormy,low,airport,18.68
14.87,27.849725427878845,night,low,clear,normal,suburbs,27.72
17.79,42.14464780803736,morning,low,rainy,low,suburbs,33.25
16.58,47.24038376720408,afternoon,high,clear,normal,suburbs,35.18
23.57,41.5937250676872,afternoon,medium,clear,normal,city_center,36.11
4.56,5.0,evening,medium,clear,low,airport,15.72
13.2,19.948425416864144,afternoon,low,clear,high,city_center,24.2
10.7,17.93192448746847,afternoon,low,clear,high,suburbs,25.51
12.38,49.52436693375331,evening,medium,clear,normal,suburbs,33.81
3.86,8.552617444524383,morning,low,clear,normal,suburbs,8.06
4.22,5.0,evening,low,rainy,normal,suburbs,8.72
7.67,21.092027966148997,morning,medium,clear,low,city_center,20.06
8.31,14.428328135109396,evening,low,clear,normal,suburbs,19.4
11.27,20.166475521485324,evening,high,clear,high,airport,36.64
15.66,29.371788616113538,evening,medium,rainy,high,suburbs,37.33
16.23,31.64495805502394,afternoon,low,rainy,normal,suburbs,26.37
10.88,16.704319530092384,evening,medium,clear,normal,city_center,17.71
10.81,26.924176180268216,evening,medium,clear,low,suburbs,22.26
6.22,17.65438662952344,night,medium,clear,normal,airport,16.96
15.12,43.747212137489846,morning,high,rainy,normal,city_center,39.83
8.61,21.934593274105353,evening,medium,clear,high,city_center,28.12
1.87,10.212513019605897,evening,low,clear,high,city_center,13.54
11.04,21.0377194525477,night,medium,rainy,normal,suburbs,17.74
12.38,29.32156581538289,afternoon,high,rainy,normal,city_center,28.24
6.41,12.490609797290633,afternoon,medium,clear,low,city_center,12.05
14.74,25.899116319705264,night,high,clear,normal,airport,30.65
14.58,23.338570559896205,afternoon,low,clear,high,city_center,28.98
17.85,37.04261576911631,evening,low,clear,normal,city_center,33.02
16.55,28.38069973014578,afternoon,high,rainy,normal,suburbs,29.35
16.66,25.261275473590498,night,low,rainy,normal,city_center,29.07
8.59,14.44650638019463,afternoon,low,rainy,normal,city_center,12.15
19.9,61.14942486413141,afternoon,low,clear,high,suburbs,46.18
14.18,14.412309002431718,evening,high,rainy,normal,city_center,25.64
11.35,23.92840820587101,morning,medium,clear,normal,city_center,20.31
16.02,25.361345271569597,morning,high,clear,high,suburbs,40.69
9.66,17.652496499077223,evening,medium,clear,normal,suburbs,15.99
13.31,20.34248733021306,afternoon,high,clear,normal,airport,26.03
18.68,48.504960726189786,morning,high,clear,high,city_center,59.68
22.27,47.35375600481835,evening,high,clear,normal,city_center,44.53
23.11,50.269589545011854,afternoon,low,clear,low,city_center,34.92
13.09,31.645234689857347,night,high,clear,normal,suburbs,31.29
13.49,15.741418835404133,evening,medium,clear,low,city_center,21.33
20.2,49.79909926731413,night,high,rainy,high,suburbs,58.93
8.55,17.338173970496783,evening,medium,clear,high,suburbs,28.64
21.1,32.47471202035776,night,low,clear,high,airport,44.71
12.86,22.741630839480628,afternoon,medium,clear,normal,suburbs,21.11
3.78,7.625350362982128,evening,medium,clear,high,suburbs,14.14
2.73,7.154553871280969,night,high,clear,normal,city_center,8.27
21.21,33.537007366587765,evening,medium,clear,low,airport,34.76
2.33,5.0,night,high,stormy,low,city_center,8.46
7.73,18.13949903497351,night,medium,clear,high,city_center,20.32
9.02,21.37937854873983,morning,medium,clear,high,city_center,23.02
5.15,9.909060450842222,afternoon,medium,clear,normal,suburbs,6.35
8.53,17.035024208333972,afternoon,medium,rainy,normal,suburbs,11.94
18.82,41.465579315384495,night,high,clear,high,city_center,48.55
1.35,7.173130354490905,night,medium,stormy,high,city_center,7.44
20.85,44.59045231534278,evening,medium,rainy,high,airport,59.26
21.56,41.34630500211738,morning,high,stormy,high,suburbs,68.89
9.93,16.353680740737676,afternoon,medium,clear,low,suburbs,15.28
4.69,12.721441521490956,morning,high,clear,high,city_center,16.88
15.42,21.442643811129585,afternoon,high,rainy,high,city_center,40.89
3.87,13.270705308156604,night,medium,clear,normal,city_center,10.05
9.76,13.666373113525804,afternoon,medium,clear,high,airport,22.94
24.0,50.194400848162516,evening,high,clear,low,suburbs,44.37
24.89,59.57113127030753,evening,medium,rainy,low,city_center,49.3
19.53,57.37429944395338,evening,medium,rainy,high,suburbs,55.39
8.46,18.491165176466883,morning,low,rainy,high,city_center,28.23
17.5,33.75779748621049,morning,low,clear,normal,city_center,26.82
17.93,49.48531806605801,morning,high,rainy,high,airport,62.03
10.31,20.911156771647793,afternoon,high,clear,low,suburbs,20.11
16.38,28.387987948750713,morning,high,rainy,normal,city_center,41.84
1.26,5.0,afternoon,high,clear,low,city_center,10.33
6.02,13.16969491380095,evening,high,rainy,high,airport,26.83
13.6,22.33409065642936,afternoon,medium,stormy,high,suburbs,28.76
4.93,10.039244388584276,evening,low,clear,low,city_center,9.25
4.98,18.462871213990034,afternoon,medium,clear,high,city_center,19.23
21.07,70.78490170820638,morning,high,clear,low,airport,56.83
24.74,55.86558271031599,morning,medium,clear,high,city_center,61.04
14.34,23.066920475783068,morning,high,clear,high,suburbs,35.6
21.14,24.108099852297013,afternoon,high,stormy,high,city_center,51.19
24.77,39.83982536297962,evening,low,rainy,low,airport,43.74
4.4,16.436057953939084,afternoon,medium,stormy,normal,suburbs,13.64
11.76,31.759986252413547,morning,medium,clear,normal,suburbs,23.55
10.42,16.0264109703289,afternoon,medium,clear,normal,city_center,18.54
2.92,5.0,morning,low,clear,normal,suburbs,5.66
19.13,34.720495732993,evening,medium,clear,normal,suburbs,33.46
11.41,27.11975871714136,evening,high,rainy,low,suburbs,25.7
12.26,27.766120464779274,evening,medium,rainy,normal,city_center,28.54
4.62,5.382722867031218,evening,high,clear,low,city_center,5.7
5.34,10.641692981071143,afternoon,high,clear,normal,city_center,15.49
22.77,54.37501880777157,morning,high,clear,normal,suburbs,52.87
2.07,5.0,evening,low,clear,normal,city_center,9.31
6.59,13.400283215423759,evening,low,rainy,normal,suburbs,14.64
8.01,17.178382755545535,evening,medium,rainy,normal,city_center,15.5
12.76,17.4818685944746,evening,high,clear,high,airport,38.75
15.07,33.246606848961676,evening,medium,clear,normal,city_center,29.19
12.84,27.52111285026905,evening,high,clear,normal,city_center,28.17
3.02,5.0,evening,medium,rainy,normal,suburbs,12.46
6.85,9.978406523842711,night,medium,clear,low,suburbs,11.12
21.25,29.748606128099222,morning,medium,rainy,normal,city_center,36.32
16.3,48.61484855050466,morning,medium,clear,high,city_center,46.86
16.58,22.294004794188755,evening,medium,clear,high,city_center,36.44
17.08,52.12754200976453,afternoon,low,clear,low,suburbs,26.37
19.31,41.87974288262034,afternoon,medium,rainy,high,city_center,38.42
2.39,5.0,evening,low,rainy,low,city_center,5.0
9.8,22.078560373889722,afternoon,medium,clear,high,airport,27.47
13.95,37.103993850852284,afternoon,high,stormy,high,city_center,47.01
9.12,16.934818286845697,morning,low,rainy,high,city_center,25.68
21.27,43.70558796151136,afternoon,medium,rainy,low,suburbs,33.52
12.58,27.184663345627406,evening,high,rainy,low,city_center,25.65
19.45,42.36621616458811,afternoon,medium,clear,normal,city_center,33.85
21.45,40.99269126041015,morning,medium,clear,normal,suburbs,39.69
13.11,38.43833884371816,evening,medium,clear,normal,city_center,32.29
22.83,30.267231826308183,night,high,clear,low,suburbs,31.93
15.09,38.27256858496947,morning,high,rainy,high,suburbs,49.7
21.41,42.23892970201923,afternoon,low,clear,normal,suburbs,32.12
9.17,24.210759847509706,morning,high,clear,normal,airport,27.05
12.97,28.9317760774409,afternoon,low,clear,high,city_center,26.21
13.75,36.14840665939446,evening,low,clear,normal,suburbs,26.84
3.52,5.0,afternoon,high,clear,normal,suburbs,5.97
10.57,19.871971083437636,afternoon,high,clear,normal,suburbs,17.2
23.02,60.26238184074398,night,low,clear,normal,city_center,41.08
16.14,38.99265207661845,afternoon,medium,clear,low,city_center,25.55
5.26,9.792171674160024,afternoon,low,clear,normal,city_center,16.23
9.13,19.233486219858484,night,medium,clear,normal,city_center,20.36
5.6,20.50828141046261,afternoon,medium,clear,normal,airport,16.67
1.6,5.0,morning,medium,clear,high,suburbs,10.28
23.26,42.13333899101704,morning,low,rainy,low,city_center,38.71
11.76,35.19190199983864,night,low,clear,normal,suburbs,19.69
8.38,23.74625317533873,night,high,clear,normal,suburbs,20.15
15.36,39.316705292647015,afternoon,low,clear,normal,suburbs,26.69
1.18,12.146505319179903,evening,low,clear,normal,city_center,8.39
7.67,16.692314727956308,morning,medium,rainy,high,suburbs,17.16
17.87,32.529728901340945,morning,medium,clear,high,airport,40.59
16.21,15.651391028194176,night,high,clear,normal,suburbs,26.62
24.56,44.46121345648502,afternoon,low,clear,high,city_center,47.17
15.89,40.37606961511266,morning,medium,clear,high,airport,45.37
12.46,14.996052861863763,afternoon,high,rainy,normal,city_center,24.89
19.27,23.912366928737818,night,high,clear,normal,city_center,32.64
22.68,43.99740822505707,evening,medium,clear,high,city_center,50.86
18.3,42.05116714652183,evening,low,rainy,normal,airport,40.73
24.12,42.47285280042437,evening,medium,clear,low,city_center,40.65
19.77,45.46567422077937,evening,high,clear,high,suburbs,50.94
21.8,69.40662046817896,night,medium,clear,normal,suburbs,47.05
3.74,12.584008547510592,evening,high,clear,high,city_center,20.1
18.58,43.21656328415053,evening,medium,rainy,normal,city_center,40.71
11.56,31.712570216266823,night,medium,clear,normal,city_center,24.24
14.27,36.15639123833124,afternoon,medium,clear,normal,suburbs,26.14
16.7,29.887494797389216,afternoon,high,clear,low,city_center,25.43
24.28,46.94319790616529,night,medium,clear,normal,city_center,38.47
24.63,56.435117546373775,night,medium,clear,normal,city_center,47.73
7.92,11.076350697193025,afternoon,medium,clear,normal,city_center,12.38
18.61,44.22935544981815,evening,high,rainy,high,city_center,57.3
19.0,35.855015586382464,evening,medium,clear,high,city_center,47.19
9.32,17.727425072432425,afternoon,low,rainy,high,suburbs,15.25
3.97,5.0,afternoon,medium,rainy,normal,city_center,7.38
1.98,5.0,morning,medium,stormy,low,city_center,6.63
19.66,39.088352495655634,morning,medium,clear,normal,suburbs,35.64
12.75,33.94723524691236,afternoon,high,rainy,normal,city_center,31.16
24.65,50.9219538836748,afternoon,medium,clear,normal,airport,43.64
12.16,41.347515849289636,evening,medium,clear,normal,city_center,30.7
24.47,45.87885301157536,morning,high,clear,high,airport,64.74
10.88,14.809125750719064,morning,medium,rainy,low,suburbs,10.65
20.05,42.43227526790885,evening,medium,clear,normal,suburbs,36.51
3.04,9.484450846554193,morning,medium,clear,high,city_center,10.71
14.33,27.732009232881502,night,medium,stormy,normal,city_center,28.42
20.25,33.543334697164,afternoon,medium,clear,normal,airport,35.75
23.19,57.88366437996963,evening,high,clear,normal,city_center,50.51
20.74,52.019727330123445,afternoon,low,clear,normal,suburbs,37.64
1.89,5.0,night,low,stormy,high,suburbs,9.3
9.94,9.465370216378329,afternoon,low,rainy,high,city_center,18.54
2.17,11.749344987416649,night,high,stormy,normal,city_center,12.87
3.62,5.0,afternoon,low,clear,high,city_center,8.31
17.21,27.211469342905996,evening,medium,clear,low,suburbs,24.46
18.12,65.08662147200619,morning,high,rainy,high,airport,67.96
19.57,46.90597263934788,afternoon,low,rainy,high,city_center,38.81
21.77,40.81803388886353,afternoon,high,rainy,normal,suburbs,39.68
18.75,38.563771278911155,evening,high,clear,high,city_center,48.48
20.22,45.294837539728114,afternoon,low,clear,high,suburbs,43.03
2.18,5.0,evening,high,clear,normal,city_center,8.09
6.63,12.248967504575415,afternoon,high,clear,normal,airport,16.73
15.93,31.796732818838322,morning,low,stormy,low,suburbs,27.08
21.6,51.602017631537656,evening,high,rainy,normal,suburbs,45.09
1.11,5.0,afternoon,medium,clear,normal,airport,10.78
13.35,29.07505432432078,afternoon,high,clear,low,airport,29.41
17.25,42.67363861340891,night,medium,clear,low,suburbs,25.27
1.71,5.0,morning,high,clear,high,city_center,11.46
10.63,24.089361644520228,evening,high,clear,low,airport,23.66
22.5,46.59549555124882,morning,high,clear,high,airport,62.0
17.12,35.97661411456423,evening,low,clear,high,city_center,44.34
6.7,13.820879187388904,evening,medium,clear,normal,suburbs,9.38
21.47,48.82600306955154,evening,high,clear,normal,city_center,43.54
9.35,22.019988663167165,evening,high,clear,high,city_center,28.24
21.48,45.866652755834274,morning,high,clear,high,suburbs,60.37
8.17,18.287995492132644,afternoon,medium,clear,low,suburbs,12.15
15.17,37.394096912468115,afternoon,high,rainy,normal,city_center,36.0
10.53,34.57015746479098,evening,low,rainy,high,suburbs,35.65
7.6,17.12857611591654,afternoon,high,clear,low,city_center,15.56
22.28,50.74051585217169,afternoon,medium,rainy,normal,suburbs,37.34
5.5,5.186800409204133,afternoon,high,clear,low,suburbs,10.76
3.04,5.992395133924827,evening,medium,clear,high,suburbs,12.49
9.21,21.659751934619187,afternoon,medium,rainy,normal,suburbs,14.37
18.22,42.06971150275728,night,high,clear,normal,suburbs,39.19
20.38,44.55009266290694,night,medium,clear,normal,city_center,35.17
24.97,59.99117450906208,afternoon,medium,clear,high,airport,59.27
8.11,27.85503375239862,night,high,rainy,low,airport,27.43
10.79,18.663844288288562,evening,low,clear,normal,suburbs,16.65
4.28,5.0,morning,medium,clear,high,suburbs,13.6
14.8,22.529642237136056,evening,high,rainy,normal,suburbs,26.75
24.94,52.92403021268908,afternoon,high,clear,high,suburbs,59.1
17.82,35.04199278103884,evening,low,stormy,normal,city_center,33.17
15.29,24.68026308691853,night,medium,clear,normal,suburbs,22.79
10.42,11.785497748715201,evening,medium,clear,high,city_center,25.84
22.97,50.14636628985943,evening,high,clear,normal,suburbs,44.25
12.93,17.501498539388074,evening,medium,clear,normal,city_center,18.66
4.22,11.089670110908546,afternoon,medium,clear,low,airport,15.68
9.77,23.794860919177363,afternoon,high,clear,high,city_center,26.61
2.61,5.0,evening,high,clear,low,airport,11.22
5.85,7.483303070083686,evening,high,stormy,low,suburbs,14.59
1.42,5.0,evening,medium,clear,normal,suburbs,7.28
11.88,21.516428356440194,morning,medium,rainy,high,airport,31.37
16.23,26.88846069347775,morning,low,clear,normal,city_center,27.79
9.24,20.632580348498397,afternoon,medium,clear,normal,city_center,18.04
11.09,21.151719044120178,evening,medium,rainy,high,airport,32.95
24.02,44.97415961560442,afternoon,medium,clear,normal,city_center,36.14
19.05,33.243255957283374,afternoon,high,stormy,low,city_center,36.17
13.98,29.725137544816754,night,high,rainy,normal,suburbs,27.77
7.83,17.94402697121035,night,high,rainy,normal,city_center,19.86
22.53,40.712622631522756,afternoon,high,clear,high,city_center,51.66
6.64,11.79558727021627,evening,medium,clear,normal,suburbs,14.13
8.81,14.690205876479894,afternoon,medium,clear,normal,airport,14.82
22.82,71.74997817652775,evening,medium,clear,high,city_center,67.5
13.71,14.310645709310439,afternoon,low,clear,normal,airport,25.96
18.82,45.82721879070397,afternoon,medium,rainy,high,suburbs,46.96
15.18,50.70677580635752,evening,medium,clear,normal,airport,38.86
16.68,33.72728245823114,afternoon,low,clear,normal,airport,31.33
8.19,26.822315115643875,evening,high,rainy,normal,suburbs,22.82
6.79,14.57091194930862,afternoon,medium,clear,low,airport,14.39
